episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
0.0,-2000.0,-624.2770270270277,996.1216216216217,3,1,139574,139574,False,74,33,9a7a221361f5484091f8ff38d7a15380,2021-05-20_22-47-17,1621543637,28.974082469940186,853.2056322097778,1325,MSI,192.168.1.14,853.2056322097778,0,33,90cc5_00000,"[-484.00000000004155, -488.5, -467.0, -499.5, -2000.0, -500.0, 0.0, 0.0, -498.5, -500.0, 0.0, -2000.0, -1464.5, 0.0, -985.5, -2000.0, -1500.0, -997.0, -500.0, -471.5, -1500.0, -487.0, 0.0, 0.0, -446.0, -997.0, -1000.0, -500.0, -1000.0, -1000.0, 0.0, -971.0, -500.0, 0.0, -264.5, 0.0, -466.5, 0.0, -498.0, -1000.0, -817.0, -498.5, -442.5, -500.0, -459.0, -500.0, -500.0, -1257.0, -500.0, 0.0, -1000.0, -475.0, -373.5, 0.0, -500.0, -500.0, -637.0, -500.0, 0.0, -999.0, -498.0, -500.0, -500.0, -360.5, -1432.0, -500.0, -1500.0, 0.0, -1000.0, -2000.0, -471.0, -499.5, 0.0, -491.0]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 713, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.25542247430626974,0.7152700948832713,0.041184526359037375,1.4072093636530905,0.0,6293.703,682.809,20367.645,210.992,1.207,139574,139574,139574,21.334146341463413,64.10731707317073,0.0,1.2163719177246093,9.999999999999998e-05,42.83977194090147,-0.0023593290935497026,42.827857919641446,0.84132886,0.011734639533568878,1.6657003132072654,0.0
0.0,-2000.0,-629.0723684210532,996.2236842105264,2,1,143600,143600,False,76,34,9a7a221361f5484091f8ff38d7a15380,2021-05-20_22-47-41,1621543661,24.078073263168335,877.2837054729462,1325,MSI,192.168.1.14,877.2837054729462,0,34,90cc5_00000,"[-1113.0, -500.0, -499.5, -2000.0, -500.0, 0.0, 0.0, -498.5, -500.0, 0.0, -2000.0, -1464.5, 0.0, -985.5, -2000.0, -1500.0, -997.0, -500.0, -471.5, -1500.0, -487.0, 0.0, 0.0, -446.0, -997.0, -1000.0, -500.0, -1000.0, -1000.0, 0.0, -971.0, -500.0, 0.0, -264.5, 0.0, -466.5, 0.0, -498.0, -1000.0, -817.0, -498.5, -442.5, -500.0, -459.0, -500.0, -500.0, -1257.0, -500.0, 0.0, -1000.0, -475.0, -373.5, 0.0, -500.0, -500.0, -637.0, -500.0, 0.0, -999.0, -498.0, -500.0, -500.0, -360.5, -1432.0, -500.0, -1500.0, 0.0, -1000.0, -2000.0, -471.0, -499.5, 0.0, -491.0, -484.00000000004155, -488.5, -467.0]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 713, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.25487540881705495,0.71537283346557,0.04115829959747626,1.407517956354883,0.0,5873.133,728.742,20331.902,210.507,1.22,143600,143600,143600,21.094285714285718,63.61142857142856,0.0,1.2163719177246095,0.0001,92.61582851409912,-0.010911583405686542,92.61146795749664,0.19962439,0.01255648722872138,1.5005184412002563,0.0
0.0,-2000.0,-629.1455696202537,996.367088607595,3,1,147600,147600,False,79,35,9a7a221361f5484091f8ff38d7a15380,2021-05-20_22-48-08,1621543688,26.58961319923401,903.8733186721802,1325,MSI,192.168.1.14,903.8733186721802,0,35,90cc5_00000,"[-1000.0, -393.0, -500.0, -499.5, -2000.0, -500.0, 0.0, 0.0, -498.5, -500.0, 0.0, -2000.0, -1464.5, 0.0, -985.5, -2000.0, -1500.0, -997.0, -500.0, -471.5, -1500.0, -487.0, 0.0, 0.0, -446.0, -997.0, -1000.0, -500.0, -1000.0, -1000.0, 0.0, -971.0, -500.0, 0.0, -264.5, 0.0, -466.5, 0.0, -498.0, -1000.0, -817.0, -498.5, -442.5, -500.0, -459.0, -500.0, -500.0, -1257.0, -500.0, 0.0, -1000.0, -475.0, -373.5, 0.0, -500.0, -500.0, -637.0, -500.0, 0.0, -999.0, -498.0, -500.0, -500.0, -360.5, -1432.0, -500.0, -1500.0, 0.0, -1000.0, -2000.0, -471.0, -499.5, 0.0, -491.0, -484.00000000004155, -488.5, -467.0, -1113.0, -500.0]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 713, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.25402435102301274,0.7154996480728056,0.04111531783952586,1.4078893093053424,0.0,5878.144,728.121,20369.87,210.114,1.214,147600,147600,147600,21.37631578947368,63.257894736842125,0.0,1.2163719177246095,0.0001,72.99606323242188,-0.008386046421946958,72.9961599111557,0.06300345,0.006815960543463007,0.786683164536953,0.0
0.0,-2000.0,-638.0246913580253,996.4567901234568,2,1,151713,151713,False,81,36,9a7a221361f5484091f8ff38d7a15380,2021-05-20_22-48-33,1621543713,25.504844903945923,929.3781635761261,1325,MSI,192.168.1.14,929.3781635761261,0,36,90cc5_00000,"[-979.0, -998.5, -499.5, -2000.0, -500.0, 0.0, 0.0, -498.5, -500.0, 0.0, -2000.0, -1464.5, 0.0, -985.5, -2000.0, -1500.0, -997.0, -500.0, -471.5, -1500.0, -487.0, 0.0, 0.0, -446.0, -997.0, -1000.0, -500.0, -1000.0, -1000.0, 0.0, -971.0, -500.0, 0.0, -264.5, 0.0, -466.5, 0.0, -498.0, -1000.0, -817.0, -498.5, -442.5, -500.0, -459.0, -500.0, -500.0, -1257.0, -500.0, 0.0, -1000.0, -475.0, -373.5, 0.0, -500.0, -500.0, -637.0, -500.0, 0.0, -999.0, -498.0, -500.0, -500.0, -360.5, -1432.0, -500.0, -1500.0, 0.0, -1000.0, -2000.0, -471.0, -499.5, 0.0, -491.0, -484.00000000004155, -488.5, -467.0, -1113.0, -500.0, -1000.0, -393.0, -500.0]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 713, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.2534669240066413,0.7155988027459564,0.04108928813146295,1.4081173859073897,0.0,5541.762,772.318,20398.763,209.817,1.171,151713,151713,151713,22.191666666666666,63.5111111111111,0.0,1.2163719177246095,0.0001,76.34307728391705,0.014204844917086039,76.31665056402034,0.15359753,0.01004660183168722,1.3633640751694187,0.0
0.0,-2000.0,-638.1547619047624,996.5833333333334,3,1,155713,155713,False,84,37,9a7a221361f5484091f8ff38d7a15380,2021-05-20_22-49-00,1621543740,26.1193950176239,955.49755859375,1325,MSI,192.168.1.14,955.49755859375,0,37,90cc5_00000,"[-490.0, -966.0, -469.0, -499.5, -2000.0, -500.0, 0.0, 0.0, -498.5, -500.0, 0.0, -2000.0, -1464.5, 0.0, -985.5, -2000.0, -1500.0, -997.0, -500.0, -471.5, -1500.0, -487.0, 0.0, 0.0, -446.0, -997.0, -1000.0, -500.0, -1000.0, -1000.0, 0.0, -971.0, -500.0, 0.0, -264.5, 0.0, -466.5, 0.0, -498.0, -1000.0, -817.0, -498.5, -442.5, -500.0, -459.0, -500.0, -500.0, -1257.0, -500.0, 0.0, -1000.0, -475.0, -373.5, 0.0, -500.0, -500.0, -637.0, -500.0, 0.0, -999.0, -498.0, -500.0, -500.0, -360.5, -1432.0, -500.0, -1500.0, 0.0, -1000.0, -2000.0, -471.0, -499.5, 0.0, -491.0, -484.00000000004155, -488.5, -467.0, -1113.0, -500.0, -1000.0, -393.0, -500.0, -979.0, -998.5]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 713, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.2526053815497693,0.7157210363490996,0.04104692884646788,1.408357744924676,0.0,5720.658,748.166,20408.578,209.716,1.168,155713,155713,155713,21.431578947368422,63.384210526315776,0.0,1.2163719177246095,0.0001,78.72195637226105,-0.00999401422450319,78.7212883234024,0.10196526,0.00876524590421468,1.2292927764356136,0.0
0.0,-2000.0,-636.7558139534889,992.1744186046511,2,1,159786,159786,False,86,38,9a7a221361f5484091f8ff38d7a15380,2021-05-20_22-49-25,1621543765,24.76139783859253,980.2589564323425,1325,MSI,192.168.1.14,980.2589564323425,0,38,90cc5_00000,"[-157.5, -998.5, -499.5, -2000.0, -500.0, 0.0, 0.0, -498.5, -500.0, 0.0, -2000.0, -1464.5, 0.0, -985.5, -2000.0, -1500.0, -997.0, -500.0, -471.5, -1500.0, -487.0, 0.0, 0.0, -446.0, -997.0, -1000.0, -500.0, -1000.0, -1000.0, 0.0, -971.0, -500.0, 0.0, -264.5, 0.0, -466.5, 0.0, -498.0, -1000.0, -817.0, -498.5, -442.5, -500.0, -459.0, -500.0, -500.0, -1257.0, -500.0, 0.0, -1000.0, -475.0, -373.5, 0.0, -500.0, -500.0, -637.0, -500.0, 0.0, -999.0, -498.0, -500.0, -500.0, -360.5, -1432.0, -500.0, -1500.0, 0.0, -1000.0, -2000.0, -471.0, -499.5, 0.0, -491.0, -484.00000000004155, -488.5, -467.0, -1113.0, -500.0, -1000.0, -393.0, -500.0, -979.0, -998.5, -490.0, -966.0, -469.0]","[614, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 713, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.25204585439499155,0.7158100121993505,0.04102091289711272,1.4085009533418995,0.0,5757.127,728.228,19974.342,209.894,1.158,159786,159786,159786,21.36,63.67142857142857,0.0,1.2163719177246095,0.0001,113.24274611473083,-0.00709504826227203,113.23537468910217,0.24698304,0.011892062160768546,1.0681170709431171,0.0
0.0,-2000.0,-644.4488636363641,992.3522727272727,2,1,163786,163786,False,88,39,9a7a221361f5484091f8ff38d7a15380,2021-05-20_22-49-49,1621543789,24.19420051574707,1004.4531569480896,1325,MSI,192.168.1.14,1004.4531569480896,0,39,90cc5_00000,"[-950.5, -1000.0, -499.5, -2000.0, -500.0, 0.0, 0.0, -498.5, -500.0, 0.0, -2000.0, -1464.5, 0.0, -985.5, -2000.0, -1500.0, -997.0, -500.0, -471.5, -1500.0, -487.0, 0.0, 0.0, -446.0, -997.0, -1000.0, -500.0, -1000.0, -1000.0, 0.0, -971.0, -500.0, 0.0, -264.5, 0.0, -466.5, 0.0, -498.0, -1000.0, -817.0, -498.5, -442.5, -500.0, -459.0, -500.0, -500.0, -1257.0, -500.0, 0.0, -1000.0, -475.0, -373.5, 0.0, -500.0, -500.0, -637.0, -500.0, 0.0, -999.0, -498.0, -500.0, -500.0, -360.5, -1432.0, -500.0, -1500.0, 0.0, -1000.0, -2000.0, -471.0, -499.5, 0.0, -491.0, -484.00000000004155, -488.5, -467.0, -1113.0, -500.0, -1000.0, -393.0, -500.0, -979.0, -998.5, -490.0, -966.0, -469.0, -157.5, -998.5]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 713, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 614, 1000]",0.25150245217002115,0.7159126044739246,0.0409974433185025,1.4086339242561101,0.0,5940.658,703.39,19889.48,210.091,1.166,163786,163786,163786,21.505714285714287,63.639999999999986,0.0,1.2163719177246095,0.0001,75.04565739631653,-0.0016985036199912429,75.04496216773987,0.15182602,0.001968657749785052,0.03885811602231115,0.0
0.0,-2000.0,-637.9945652173918,992.6847826086956,4,1,167913,167913,False,92,40,9a7a221361f5484091f8ff38d7a15380,2021-05-20_22-50-18,1621543818,29.06405806541443,1033.517215013504,1325,MSI,192.168.1.14,1033.517215013504,0,40,90cc5_00000,"[-997.0, 0.0, -487.0, -500.0, -499.5, -2000.0, -500.0, 0.0, 0.0, -498.5, -500.0, 0.0, -2000.0, -1464.5, 0.0, -985.5, -2000.0, -1500.0, -997.0, -500.0, -471.5, -1500.0, -487.0, 0.0, 0.0, -446.0, -997.0, -1000.0, -500.0, -1000.0, -1000.0, 0.0, -971.0, -500.0, 0.0, -264.5, 0.0, -466.5, 0.0, -498.0, -1000.0, -817.0, -498.5, -442.5, -500.0, -459.0, -500.0, -500.0, -1257.0, -500.0, 0.0, -1000.0, -475.0, -373.5, 0.0, -500.0, -500.0, -637.0, -500.0, 0.0, -999.0, -498.0, -500.0, -500.0, -360.5, -1432.0, -500.0, -1500.0, 0.0, -1000.0, -2000.0, -471.0, -499.5, 0.0, -491.0, -484.00000000004155, -488.5, -467.0, -1113.0, -500.0, -1000.0, -393.0, -500.0, -979.0, -998.5, -490.0, -966.0, -469.0, -157.5, -998.5, -950.5, -1000.0]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 713, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 614, 1000, 1000, 1000]",0.2503516876052165,0.7160486692176767,0.04093998105831314,1.4087747019970664,0.0,6462.921,645.823,19896.095,209.785,1.155,167913,167913,167913,21.595121951219515,63.45121951219513,0.0,0.6081859588623048,0.0001,58.97205242966161,-0.057847136123613876,58.99016472787568,0.8510248,0.06533217554291089,0.7179961186466794,0.0
0.0,-2000.0,-631.4583333333338,992.9895833333334,4,1,171986,171986,False,96,41,9a7a221361f5484091f8ff38d7a15380,2021-05-20_22-50-46,1621543846,27.60161828994751,1061.1188333034515,1325,MSI,192.168.1.14,1061.1188333034515,0,41,90cc5_00000,"[-500.0, -424.5, -500.0, -500.0, -499.5, -2000.0, -500.0, 0.0, 0.0, -498.5, -500.0, 0.0, -2000.0, -1464.5, 0.0, -985.5, -2000.0, -1500.0, -997.0, -500.0, -471.5, -1500.0, -487.0, 0.0, 0.0, -446.0, -997.0, -1000.0, -500.0, -1000.0, -1000.0, 0.0, -971.0, -500.0, 0.0, -264.5, 0.0, -466.5, 0.0, -498.0, -1000.0, -817.0, -498.5, -442.5, -500.0, -459.0, -500.0, -500.0, -1257.0, -500.0, 0.0, -1000.0, -475.0, -373.5, 0.0, -500.0, -500.0, -637.0, -500.0, 0.0, -999.0, -498.0, -500.0, -500.0, -360.5, -1432.0, -500.0, -1500.0, 0.0, -1000.0, -2000.0, -471.0, -499.5, 0.0, -491.0, -484.00000000004155, -488.5, -467.0, -1113.0, -500.0, -1000.0, -393.0, -500.0, -979.0, -998.5, -490.0, -966.0, -469.0, -157.5, -998.5, -950.5, -1000.0, -997.0, 0.0, -487.0, -500.0]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 713, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 614, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.2492040146419653,0.7161260420698619,0.04087782659995876,1.4088091522247943,0.0,6508.732,640.263,19840.261,210.043,1.151,171986,171986,171986,21.47,63.00249999999998,0.0,0.9122789382934571,0.0001,72.35988879203796,-0.0012656281469389796,72.35106617212296,0.2782477,0.011057434952817857,0.772268021479249,0.0
0.0,-2000.0,-630.0404040404045,993.2020202020202,3,1,176113,176113,False,99,42,9a7a221361f5484091f8ff38d7a15380,2021-05-20_22-51-12,1621543872,26.288442850112915,1087.4072761535645,1325,MSI,192.168.1.14,1087.4072761535645,0,42,90cc5_00000,"[-1000.0, -754.0, 0.0, -499.5, -2000.0, -500.0, 0.0, 0.0, -498.5, -500.0, 0.0, -2000.0, -1464.5, 0.0, -985.5, -2000.0, -1500.0, -997.0, -500.0, -471.5, -1500.0, -487.0, 0.0, 0.0, -446.0, -997.0, -1000.0, -500.0, -1000.0, -1000.0, 0.0, -971.0, -500.0, 0.0, -264.5, 0.0, -466.5, 0.0, -498.0, -1000.0, -817.0, -498.5, -442.5, -500.0, -459.0, -500.0, -500.0, -1257.0, -500.0, 0.0, -1000.0, -475.0, -373.5, 0.0, -500.0, -500.0, -637.0, -500.0, 0.0, -999.0, -498.0, -500.0, -500.0, -360.5, -1432.0, -500.0, -1500.0, 0.0, -1000.0, -2000.0, -471.0, -499.5, 0.0, -491.0, -484.00000000004155, -488.5, -467.0, -1113.0, -500.0, -1000.0, -393.0, -500.0, -979.0, -998.5, -490.0, -966.0, -469.0, -157.5, -998.5, -950.5, -1000.0, -997.0, 0.0, -487.0, -500.0, -500.0, -424.5, -500.0, -500.0]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 713, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 614, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.24838050767983108,0.716184823090806,0.04083369353408734,1.4088294486530133,0.0,6660.807,619.324,19632.644,210.119,1.142,176113,176113,176113,21.348648648648656,63.362162162162164,0.0,0.9122789382934571,0.0001,93.65713269782789,0.004674088492086439,93.64227664831913,0.73956203,0.0111585215129184,0.8818646253961505,0.0
